date,location,product_type,current_inventory,demand_rate,lead_time,order_cost,unit_cost,quantity_sold,sales_price,total_sales
2020-01-23,Spain,Beer Fridge,135,0.42955646928018165,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-23,France,1000mm BBQ,633,0.48091003852058234,40,57000.0,3080.0,0,4004.0,0.0
2020-01-23,France,600mm BBQ,20,0.4169971328666802,40,33750.0,2020.0,0,2626.0,0.0
2020-01-23,France,Gas Rob (2 Burners),628,0.3866463245577556,30,22400.0,800.0,0,1040.0,0.0
2020-01-23,France,Beer Fridge,535,0.4231758935811358,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-23,Italy,1000mm BBQ,804,0.43792404850877437,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-23,Italy,600mm BBQ,366,0.3834997258676365,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-23,Italy,Gas Rob (2 Burners),945,0.39369205076235225,30,22400.0,800.0,0,1040.0,0.0
2020-01-23,Italy,Beer Fridge,439,0.3516703676107396,60,37000.0,2310.0,0,3003.0,0.0
2020-01-23,Portugal,1000mm BBQ,684,0.3910056275229945,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-23,Portugal,600mm BBQ,107,0.301065186119553,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-23,Portugal,Gas Rob (2 Burners),801,0.39275601978549973,30,22400.0,800.0,0,1040.0,0.0
2020-01-23,Portugal,Beer Fridge,256,0.43613651292044997,60,37000.0,2310.0,0,3003.0,0.0
2020-01-23,UK,1000mm BBQ,484,0.3297546195111936,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-23,UK,600mm BBQ,850,0.4182935285827009,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-23,UK,Gas Rob (2 Burners),27,0.402593475784282,30,22400.0,800.0,0,1040.0,0.0
2020-01-23,UK,Beer Fridge,351,0.43061619036651383,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-24,Germany,1000mm BBQ,29,0.38446269289566637,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-24,Germany,600mm BBQ,238,0.4337611585005078,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-24,Germany,Gas Rob (2 Burners),603,0.3940680573749838,30,22400.0,800.0,1,1040.0,1040.0
2020-01-24,Germany,Beer Fridge,951,0.4412748327381283,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-24,Spain,1000mm BBQ,23,0.44150302632260147,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-24,Spain,600mm BBQ,964,0.42329766257878887,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-24,Spain,Gas Rob (2 Burners),339,0.45556012253076966,30,22400.0,800.0,2,1040.0,2080.0
2020-01-24,Spain,Beer Fridge,545,0.3770229940761816,60,37000.0,2310.0,0,3003.0,0.0
2020-01-24,France,1000mm BBQ,188,0.3734046090742887,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-24,France,600mm BBQ,493,0.4005291932147624,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-24,France,Gas Rob (2 Burners),617,0.33880772780843427,30,22400.0,800.0,1,1040.0,1040.0
2020-01-24,France,Beer Fridge,48,0.4029779381030307,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-24,Italy,1000mm BBQ,389,0.3767830097278441,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-24,Italy,600mm BBQ,251,0.3811033148782666,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-24,Italy,Gas Rob (2 Burners),207,0.3619523033864254,30,22400.0,800.0,2,1040.0,2080.0
2020-01-24,Italy,Beer Fridge,679,0.3484750307160995,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-24,Portugal,1000mm BBQ,697,0.3638228552903119,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-24,Portugal,600mm BBQ,654,0.37697742442510596,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-24,Portugal,Gas Rob (2 Burners),23,0.36819125659040436,30,22400.0,800.0,1,1040.0,1040.0
2020-01-24,Portugal,Beer Fridge,948,0.35033215593161776,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-24,UK,1000mm BBQ,460,0.35777674295509426,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-24,UK,600mm BBQ,480,0.37456520210833855,40,33750.0,2020.0,0,2626.0,0.0
2020-01-24,UK,Gas Rob (2 Burners),533,0.37303048220776974,30,22400.0,800.0,0,1040.0,0.0
2020-01-24,UK,Beer Fridge,166,0.40765473332437296,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-25,Germany,1000mm BBQ,54,0.4194184127373003,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-25,Germany,600mm BBQ,156,0.4070686163825457,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-25,Germany,Gas Rob (2 Burners),844,0.4346166788949556,30,22400.0,800.0,2,1040.0,2080.0
2020-01-25,Germany,Beer Fridge,48,0.4374305387088031,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-25,Spain,1000mm BBQ,965,0.4542916505255402,40,57000.0,3080.0,0,4004.0,0.0
2020-01-25,Spain,600mm BBQ,768,0.4453494093155272,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-25,Spain,Gas Rob (2 Burners),995,0.36464077157612723,30,22400.0,800.0,0,1040.0,0.0
2020-01-25,Spain,Beer Fridge,412,0.34833725931687637,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-25,France,1000mm BBQ,807,0.4231991729664372,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-25,France,600mm BBQ,68,0.35098635398276606,40,33750.0,2020.0,0,2626.0,0.0
2020-01-25,France,Gas Rob (2 Burners),371,0.3882434102474227,30,22400.0,800.0,0,1040.0,0.0
2020-01-25,France,Beer Fridge,4,0.36194818512314364,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-25,Italy,1000mm BBQ,957,0.41275709216160356,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-25,Italy,600mm BBQ,112,0.4701929723862748,40,33750.0,2020.0,0,2626.0,0.0
2020-01-25,Italy,Gas Rob (2 Burners),162,0.44555991170480586,30,22400.0,800.0,2,1040.0,2080.0
2020-01-25,Italy,Beer Fridge,488,0.3728043872177924,60,37000.0,2310.0,0,3003.0,0.0
2020-01-25,Portugal,1000mm BBQ,954,0.37744544128527824,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-25,Portugal,600mm BBQ,158,0.4175808027012553,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-25,Portugal,Gas Rob (2 Burners),639,0.3500339367865206,30,22400.0,800.0,1,1040.0,1040.0
2020-01-25,Portugal,Beer Fridge,729,0.4511465866488788,60,37000.0,2310.0,0,3003.0,0.0
2020-01-25,UK,1000mm BBQ,859,0.3900054024371286,40,57000.0,3080.0,0,4004.0,0.0
2020-01-25,UK,600mm BBQ,728,0.43576448254791406,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-25,UK,Gas Rob (2 Burners),12,0.37434655031574193,30,22400.0,800.0,1,1040.0,1040.0
2020-01-25,UK,Beer Fridge,686,0.346567072121634,60,37000.0,2310.0,0,3003.0,0.0
2020-01-26,Germany,1000mm BBQ,722,0.38724999782332664,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-26,Germany,600mm BBQ,914,0.4338118298593055,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-26,Germany,Gas Rob (2 Burners),289,0.46556853166966855,30,22400.0,800.0,2,1040.0,2080.0
2020-01-26,Germany,Beer Fridge,79,0.3694365185995325,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-26,Spain,1000mm BBQ,737,0.49622593937560666,40,57000.0,3080.0,0,4004.0,0.0
2020-01-26,Spain,600mm BBQ,564,0.43188364821387354,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-26,Spain,Gas Rob (2 Burners),461,0.4516446077573817,30,22400.0,800.0,2,1040.0,2080.0
2020-01-26,Spain,Beer Fridge,572,0.4512767364160334,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-26,France,1000mm BBQ,286,0.32178098322261256,40,57000.0,3080.0,0,4004.0,0.0
2020-01-26,France,600mm BBQ,440,0.35117538413754035,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-26,France,Gas Rob (2 Burners),971,0.41082665558044695,30,22400.0,800.0,2,1040.0,2080.0
2020-01-26,France,Beer Fridge,238,0.4215565016634378,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-26,Italy,1000mm BBQ,599,0.38976275271411875,40,57000.0,3080.0,0,4004.0,0.0
2020-01-26,Italy,600mm BBQ,660,0.34418911389417395,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-26,Italy,Gas Rob (2 Burners),90,0.3249806732921054,30,22400.0,800.0,1,1040.0,1040.0
2020-01-26,Italy,Beer Fridge,157,0.4007229926017519,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-26,Portugal,1000mm BBQ,510,0.3539974844786862,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-26,Portugal,600mm BBQ,156,0.36586843466462976,40,33750.0,2020.0,0,2626.0,0.0
2020-01-26,Portugal,Gas Rob (2 Burners),746,0.4375353595924152,30,22400.0,800.0,2,1040.0,2080.0
2020-01-26,Portugal,Beer Fridge,782,0.4403439650246766,60,37000.0,2310.0,0,3003.0,0.0
2020-01-26,UK,1000mm BBQ,606,0.41174261849397126,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-26,UK,600mm BBQ,328,0.3655520977423003,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-26,UK,Gas Rob (2 Burners),44,0.45555668039408886,30,22400.0,800.0,2,1040.0,2080.0
2020-01-26,UK,Beer Fridge,838,0.4578424287129978,60,37000.0,2310.0,0,3003.0,0.0
2020-01-27,Germany,1000mm BBQ,322,0.403266319415602,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-27,Germany,600mm BBQ,518,0.4088832029860311,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-27,Germany,Gas Rob (2 Burners),92,0.3676061181606199,30,22400.0,800.0,0,1040.0,0.0
2020-01-27,Germany,Beer Fridge,80,0.33233008906422584,60,37000.0,2310.0,0,3003.0,0.0
2020-01-27,Spain,1000mm BBQ,655,0.4206704634684068,40,57000.0,3080.0,0,4004.0,0.0
2020-01-27,Spain,600mm BBQ,210,0.3254879159727566,40,33750.0,2020.0,0,2626.0,0.0
2020-01-27,Spain,Gas Rob (2 Burners),289,0.32422050989753765,30,22400.0,800.0,1,1040.0,1040.0
2020-01-27,Spain,Beer Fridge,898,0.3349881810251378,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-27,France,1000mm BBQ,222,0.41992549929251227,40,57000.0,3080.0,0,4004.0,0.0
2020-01-27,France,600mm BBQ,102,0.3416645767761501,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-27,France,Gas Rob (2 Burners),369,0.3870615274106888,30,22400.0,800.0,1,1040.0,1040.0
2020-01-27,France,Beer Fridge,194,0.3621128947224989,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-27,Italy,1000mm BBQ,733,0.42740658273075016,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-27,Italy,600mm BBQ,524,0.3618427821826241,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-27,Italy,Gas Rob (2 Burners),613,0.3826716998206962,30,22400.0,800.0,0,1040.0,0.0
2020-01-27,Italy,Beer Fridge,862,0.36392469621612805,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-27,Portugal,1000mm BBQ,167,0.419318306449554,40,57000.0,3080.0,0,4004.0,0.0
2020-01-27,Portugal,600mm BBQ,80,0.379892886294294,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-27,Portugal,Gas Rob (2 Burners),15,0.42464968308663104,30,22400.0,800.0,0,1040.0,0.0
2020-01-27,Portugal,Beer Fridge,420,0.3427075192656666,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-27,UK,1000mm BBQ,814,0.3300629670210251,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-27,UK,600mm BBQ,871,0.3550681647246032,40,33750.0,2020.0,0,2626.0,0.0
2020-01-27,UK,Gas Rob (2 Burners),402,0.36045207590324024,30,22400.0,800.0,1,1040.0,1040.0
2020-01-27,UK,Beer Fridge,150,0.3197317933591152,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-28,Germany,1000mm BBQ,540,0.37521574707235616,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-28,Germany,600mm BBQ,789,0.37557221933545787,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-28,Germany,Gas Rob (2 Burners),690,0.4047808062213795,30,22400.0,800.0,1,1040.0,1040.0
2020-01-28,Germany,Beer Fridge,951,0.41318769088731344,60,37000.0,2310.0,0,3003.0,0.0
2020-01-28,Spain,1000mm BBQ,953,0.43618430673086933,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-28,Spain,600mm BBQ,636,0.34224688935571457,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-28,Spain,Gas Rob (2 Burners),776,0.4136843428307314,30,22400.0,800.0,1,1040.0,1040.0
2020-01-28,Spain,Beer Fridge,328,0.31652272975765444,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-28,France,1000mm BBQ,412,0.43017287061705134,40,57000.0,3080.0,0,4004.0,0.0
2020-01-28,France,600mm BBQ,840,0.43108682279507005,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-28,France,Gas Rob (2 Burners),897,0.37565765226743186,30,22400.0,800.0,1,1040.0,1040.0
2020-01-28,France,Beer Fridge,781,0.29584427924367707,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-28,Italy,1000mm BBQ,434,0.3996395820808484,40,57000.0,3080.0,0,4004.0,0.0
2020-01-28,Italy,600mm BBQ,783,0.2979132993002549,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-28,Italy,Gas Rob (2 Burners),272,0.3836474007305642,30,22400.0,800.0,2,1040.0,2080.0
2020-01-28,Italy,Beer Fridge,825,0.40689035544006835,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-28,Portugal,1000mm BBQ,561,0.41858557211167663,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-28,Portugal,600mm BBQ,402,0.4457095261060288,40,33750.0,2020.0,0,2626.0,0.0
2020-01-28,Portugal,Gas Rob (2 Burners),462,0.3875276747831146,30,22400.0,800.0,1,1040.0,1040.0
2020-01-28,Portugal,Beer Fridge,549,0.40590468208515046,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-28,UK,1000mm BBQ,771,0.33741328791040676,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-28,UK,600mm BBQ,458,0.37863322673688804,40,33750.0,2020.0,0,2626.0,0.0
2020-01-28,UK,Gas Rob (2 Burners),640,0.4538678924784124,30,22400.0,800.0,0,1040.0,0.0
2020-01-28,UK,Beer Fridge,694,0.40166131906721336,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-29,Germany,1000mm BBQ,65,0.3637094472900583,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-29,Germany,600mm BBQ,2,0.34452234552451494,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-29,Germany,Gas Rob (2 Burners),976,0.3670732735672822,30,22400.0,800.0,1,1040.0,1040.0
2020-01-29,Germany,Beer Fridge,198,0.47699579425039473,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-29,Spain,1000mm BBQ,86,0.4455343714177021,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-29,Spain,600mm BBQ,393,0.4283111716889502,40,33750.0,2020.0,0,2626.0,0.0
2020-01-29,Spain,Gas Rob (2 Burners),36,0.3727298010615312,30,22400.0,800.0,1,1040.0,1040.0
2020-01-29,Spain,Beer Fridge,470,0.44540394193974164,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-29,France,1000mm BBQ,369,0.3455312521775275,40,57000.0,3080.0,0,4004.0,0.0
2020-01-29,France,600mm BBQ,444,0.38824779869551823,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-29,France,Gas Rob (2 Burners),656,0.2911307870094396,30,22400.0,800.0,0,1040.0,0.0
2020-01-29,France,Beer Fridge,533,0.339898359733466,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-29,Italy,1000mm BBQ,714,0.4682104369253866,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-29,Italy,600mm BBQ,249,0.35094709699076276,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-29,Italy,Gas Rob (2 Burners),843,0.3946398645622793,30,22400.0,800.0,1,1040.0,1040.0
2020-01-29,Italy,Beer Fridge,737,0.36260516591050357,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-29,Portugal,1000mm BBQ,276,0.3406176334508422,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-29,Portugal,600mm BBQ,455,0.40590254647231655,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-29,Portugal,Gas Rob (2 Burners),729,0.37738730493362005,30,22400.0,800.0,2,1040.0,2080.0
2020-01-29,Portugal,Beer Fridge,916,0.4574905366756105,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-29,UK,1000mm BBQ,661,0.37773999010886383,40,57000.0,3080.0,0,4004.0,0.0
2020-01-29,UK,600mm BBQ,525,0.334291797417594,40,33750.0,2020.0,0,2626.0,0.0
2020-01-29,UK,Gas Rob (2 Burners),347,0.38822941798852806,30,22400.0,800.0,1,1040.0,1040.0
2020-01-29,UK,Beer Fridge,82,0.33150897793621825,60,37000.0,2310.0,0,3003.0,0.0
2020-01-30,Germany,1000mm BBQ,159,0.42099863575081986,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-30,Germany,600mm BBQ,415,0.31900388529036666,40,33750.0,2020.0,0,2626.0,0.0
2020-01-30,Germany,Gas Rob (2 Burners),742,0.37772957011397373,30,22400.0,800.0,0,1040.0,0.0
2020-01-30,Germany,Beer Fridge,334,0.395627438542203,60,37000.0,2310.0,0,3003.0,0.0
2020-01-30,Spain,1000mm BBQ,957,0.4146603099930417,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-30,Spain,600mm BBQ,302,0.3644545682368233,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-30,Spain,Gas Rob (2 Burners),663,0.3108097518670235,30,22400.0,800.0,1,1040.0,1040.0
2020-01-30,Spain,Beer Fridge,892,0.43031830641055857,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-30,France,1000mm BBQ,537,0.3594553870222309,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-30,France,600mm BBQ,300,0.45354286079249806,40,33750.0,2020.0,0,2626.0,0.0
2020-01-30,France,Gas Rob (2 Burners),40,0.3826335897208968,30,22400.0,800.0,0,1040.0,0.0
2020-01-30,France,Beer Fridge,587,0.41555869010199226,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-30,Italy,1000mm BBQ,559,0.4624911526482501,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-30,Italy,600mm BBQ,13,0.3863232099127924,40,33750.0,2020.0,0,2626.0,0.0
2020-01-30,Italy,Gas Rob (2 Burners),541,0.38254920163839956,30,22400.0,800.0,2,1040.0,2080.0
2020-01-30,Italy,Beer Fridge,452,0.3903097584227621,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-30,Portugal,1000mm BBQ,186,0.32555728440332404,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-30,Portugal,600mm BBQ,254,0.3771562603069678,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-30,Portugal,Gas Rob (2 Burners),173,0.34800194889821673,30,22400.0,800.0,0,1040.0,0.0
2020-01-30,Portugal,Beer Fridge,442,0.39909789419878927,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-30,UK,1000mm BBQ,72,0.4501863424290073,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-30,UK,600mm BBQ,453,0.38024445267618245,40,33750.0,2020.0,0,2626.0,0.0
2020-01-30,UK,Gas Rob (2 Burners),433,0.3895459674312807,30,22400.0,800.0,0,1040.0,0.0
2020-01-30,UK,Beer Fridge,421,0.3850171246068347,60,37000.0,2310.0,0,3003.0,0.0
2020-01-31,Germany,1000mm BBQ,635,0.4146336660743664,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-31,Germany,600mm BBQ,354,0.3656557525259439,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-31,Germany,Gas Rob (2 Burners),358,0.3673858529425963,30,22400.0,800.0,0,1040.0,0.0
2020-01-31,Germany,Beer Fridge,953,0.38819463946917915,60,37000.0,2310.0,0,3003.0,0.0
2020-01-31,Spain,1000mm BBQ,671,0.4243559282241998,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-31,Spain,600mm BBQ,840,0.30308732310377223,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-31,Spain,Gas Rob (2 Burners),613,0.4135978020975923,30,22400.0,800.0,2,1040.0,2080.0
2020-01-31,Spain,Beer Fridge,96,0.37706758727339645,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-31,France,1000mm BBQ,606,0.37200702389979823,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-31,France,600mm BBQ,834,0.3795556508165626,40,33750.0,2020.0,2,2626.0,5252.0
2020-01-31,France,Gas Rob (2 Burners),107,0.35244157550742206,30,22400.0,800.0,1,1040.0,1040.0
2020-01-31,France,Beer Fridge,806,0.34826599011471804,60,37000.0,2310.0,0,3003.0,0.0
2020-01-31,Italy,1000mm BBQ,241,0.3581312257129244,40,57000.0,3080.0,2,4004.0,8008.0
2020-01-31,Italy,600mm BBQ,801,0.348867751234437,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-31,Italy,Gas Rob (2 Burners),121,0.41029332439772265,30,22400.0,800.0,2,1040.0,2080.0
2020-01-31,Italy,Beer Fridge,554,0.350996331593271,60,37000.0,2310.0,1,3003.0,3003.0
2020-01-31,Portugal,1000mm BBQ,134,0.40524210766248203,40,57000.0,3080.0,1,4004.0,4004.0
2020-01-31,Portugal,600mm BBQ,81,0.37918032542491376,40,33750.0,2020.0,1,2626.0,2626.0
2020-01-31,Portugal,Gas Rob (2 Burners),107,0.49553636273778645,30,22400.0,800.0,2,1040.0,2080.0
2020-01-31,Portugal,Beer Fridge,283,0.39476187727178597,60,37000.0,2310.0,2,3003.0,6006.0
2020-01-31,UK,1000mm BBQ,544,0.338283435307236,40,57000.0,3080.0,0,4004.0,0.0
2020-01-31,UK,600mm BBQ,556,0.34842379842560844,40,33750.0,2020.0,0,2626.0,0.0
2020-01-31,UK,Gas Rob (2 Burners),564,0.37465101802013456,30,22400.0,800.0,0,1040.0,0.0
2020-01-31,UK,Beer Fridge,822,0.3063535402809082,60,37000.0,2310.0,2,3003.0,6006.0
2020-02-01,Germany,1000mm BBQ,131,0.36635334645459244,40,57000.0,3080.0,1,4004.0,4004.0
2020-02-01,Germany,600mm BBQ,245,0.467684069817741,40,33750.0,2020.0,0,2626.0,0.0
2020-02-01,Germany,Gas Rob (2 Burners),517,0.3129947008349022,30,22400.0,800.0,2,1040.0,2080.0
2020-02-01,Germany,Beer Fridge,447,0.3856460358966077,60,37000.0,2310.0,2,3003.0,6006.0
2020-02-01,Spain,1000mm BBQ,165,0.38110884176135573,40,57000.0,3080.0,1,4004.0,4004.0
2020-02-01,Spain,600mm BBQ,996,0.4142129500466633,40,33750.0,2020.0,1,2626.0,2626.0
2020-02-01,Spain,Gas Rob (2 Burners),306,0.3497232973750736,30,22400.0,800.0,2,1040.0,2080.0
2020-02-01,Spain,Beer Fridge,952,0.36167365464160556,60,37000.0,2310.0,1,3003.0,3003.0
2020-02-01,France,1000mm BBQ,834,0.43675396186914417,40,57000.0,3080.0,0,4004.0,0.0
2020-02-01,France,600mm BBQ,220,0.4531188572529562,40,33750.0,2020.0,1,2626.0,2626.0
2020-02-01,France,Gas Rob (2 Burners),527,0.3774648931572599,30,22400.0,800.0,0,1040.0,0.0
2020-02-01,France,Beer Fridge,74,0.35006434858576063,60,37000.0,2310.0,1,3003.0,3003.0
2020-02-01,Italy,1000mm BBQ,463,0.36980656175619736,40,57000.0,3080.0,1,4004.0,4004.0
2020-02-01,Italy,600mm BBQ,974,0.3699118326632181,40,33750.0,2020.0,1,2626.0,2626.0
2020-02-01,Italy,Gas Rob (2 Burners),804,0.46069435051091956,30,22400.0,800.0,2,1040.0,2080.0
2020-02-01,Italy,Beer Fridge,430,0.3645447373170983,60,37000.0,2310.0,0,3003.0,0.0
2020-02-01,Portugal,1000mm BBQ,597,0.3918478490569822,40,57000.0,3080.0,0,4004.0,0.0
2020-02-01,Portugal,600mm BBQ,640,0.3462351895826932,40,33750.0,2020.0,0,2626.0,0.0
2020-02-01,Portugal,Gas Rob (2 Burners),913,0.3805536582593421,30,22400.0,800.0,0,1040.0,0.0
2020-02-01,Portugal,Beer Fridge,612,0.3113861838174206,60,37000.0,2310.0,1,3003.0,3003.0
2020-02-01,UK,1000mm BBQ,631,0.40759229603179464,40,57000.0,3080.0,2,4004.0,8008.0
2020-02-01,UK,600mm BBQ,413,0.3983911088148927,40,33750.0,2020.0,0,2626.0,0.0
2020-02-01,UK,Gas Rob (2 Burners),748,0.36876368885717054,30,22400.0,800.0,0,1040.0,0.0
2020-02-01,UK,Beer Fridge,142,0.36816454756298456,60,37000.0,2310.0,0,3003.0,0.0
2020-02-02,Germany,1000mm BBQ,700,0.3577188917368833,40,57000.0,3080.0,1,4004.0,4004.0
2020-02-02,Germany,600mm BBQ,696,0.37810942408891696,40,33750.0,2020.0,1,2626.0,2626.0
2020-02-02,Germany,Gas Rob (2 Burners),110,0.36583372166418443,30,22400.0,800.0,0,1040.0,0.0
2020-02-02,Germany,Beer Fridge,728,0.41072512153201823,60,37000.0,2310.0,0,3003.0,0.0
2020-02-02,Spain,1000mm BBQ,489,0.46431371243144615,40,57000.0,3080.0,2,4004.0,8008.0
2020-02-02,Spain,600mm BBQ,917,0.3959695182365548,40,33750.0,2020.0,1,2626.0,2626.0
2020-02-02,Spain,Gas Rob (2 Burners),432,0.2799397039082673,30,22400.0,800.0,1,1040.0,1040.0
2020-02-02,Spain,Beer Fridge,231,0.36616276295205175,60,37000.0,2310.0,0,3003.0,0.0
2020-02-02,France,1000mm BBQ,343,0.4046581706044174,40,57000.0,3080.0,0,4004.0,0.0
2020-02-02,France,600mm BBQ,451,0.4041010836861556,40,33750.0,2020.0,2,2626.0,5252.0
2020-02-02,France,Gas Rob (2 Burners),472,0.4561034358111102,30,22400.0,800.0,2,1040.0,2080.0
2020-02-02,France,Beer Fridge,756,0.4355480302999137,60,37000.0,2310.0,2,3003.0,6006.0
2020-02-02,Italy,1000mm BBQ,111,0.45195642196138286,40,57000.0,3080.0,1,4004.0,4004.0
2020-02-02,Italy,600mm BBQ,347,0.38143783511960916,40,33750.0,2020.0,0,2626.0,0.0
2020-02-02,Italy,Gas Rob (2 Burners),266,0.40518319435739053,30,22400.0,800.0,0,1040.0,0.0
2020-02-02,Italy,Beer Fridge,762,0.39053100577630495,60,37000.0,2310.0,2,3003.0,6006.0
2020-02-02,Portugal,1000mm BBQ,34,0.3996014150667346,40,57000.0,3080.0,2,4004.0,8008.0
2020-02-02,Portugal,600mm BBQ,420,0.4066237543708407,40,33750.0,2020.0,0,2626.0,0.0
2020-02-02,Portugal,Gas Rob (2 Burners),699,0.37788435359682115,30,22400.0,800.0,2,1040.0,2080.0
2020-02-02,Portugal,Beer Fridge,777,0.3922205855622004,60,37000.0,2310.0,1,3003.0,3003.0
2020-02-02,UK,1000mm BBQ,732,0.3574276421159705,40,57000.0,3080.0,2,4004.0,8008.0
2020-02-02,UK,600mm BBQ,203,0.4285368113065053,40,33750.0,2020.0,1,2626.0,2626.0
